Invoice,StockCode,Quantity
561616,23336,2
561616,23298,6
561616,23300,3
561616,23301,3
561616,20712,6
561616,85099B,6
561616,22386,6
561616,21928,3
561616,23202,3
561617,21668,12
561617,21671,12
561617,21672,12
561617,21673,12
561617,22774,12
561617,22775,12
561617,23034,24
561617,23035,12
561617,22499,3
561617,21903,12
561617,21169,12
561617,22283,2
561617,22723,4
561617,22413,6
561617,22487,1
561617,23298,3
561617,22423,1
561617,21670,12
561617,22365,2
561618,22749,4
561618,22271,6
561618,22147,12
561618,22142,12
561618,22141,12
561618,22144,12
561618,84077,48
561618,23108,6
561618,22752,4
561618,23076,24
561618,23078,24
561624,21642,48
561624,21641,48
561624,16259,216
561624,22419,24
561624,23297,16
561625,22402,48
561625,22396,48
561625,22398,48
561625,22403,48
561625,22400,48
561625,22608,72
561625,22609,72
561625,22610,72
561625,47504K,12
561625,85071A,24
561625,85071D,24
561625,85130B,48
561625,85132C,12
561625,85183A,12
561625,85183B,12
561625,23263,24
561625,23345,12
561625,23346,12
561625,23200,10
561625,23199,10
561625,23203,20
561625,23201,10
561625,85099F,10
561625,20969,12
561625,20971,24
561625,22569,8
561625,22570,8
561625,16238,28
561625,16235,60
561625,20726,20
561625,20727,20
561625,22662,20
561625,22382,20
561625,23207,20
561625,23209,30
561625,23206,10
561625,16045,100
561625,16219,96
561625,16259,108
561625,21088,48
561625,21096,48
561625,21394,48
561625,21395,48
561625,21402,24
561625,21403,24
561625,21641,24
561625,21530,18
561625,21642,48
561625,21990,24
561625,22062,18
561625,21993,12
561625,22232,16
561625,22233,12
561626,84879,8
561626,48184,1
561626,22496,1
561626,85032B,2
561626,22585,2
561626,22980,1
561626,22433,1
561626,20981,8
561626,20983,7
561626,20984,10
561626,22740,48
561626,23298,2
561626,22961,4
561626,85169A,6
561626,22673,4
561626,20974,6
561626,22535,2
561626,22537,2
561626,22531,2
561626,22585,1
561626,23208,2
561626,23321,2
561626,23293,1
561626,22383,2
561626,22079,10
561626,22585,3
561626,22138,3
561626,21986,12
561626,20725,1
561626,22795,1
561626,21034,1
561626,23240,3
561626,23237,1
561626,22470,1
561626,22469,10
561626,23322,2
561626,22846,1
561626,22151,240
561626,21340,1
561626,22384,3
561626,20728,3
561626,20727,2
561626,23209,6
561626,21034,2
561627,22557,12
561627,22555,12
561627,22321,12
561627,22452,6
561627,22320,3
561627,22325,3
561627,22467,6
561627,22602,12
561627,21155,6
561627,22630,12
561627,22629,12
561627,22445,6
561627,22507,4
561627,21498,25
561627,21499,25
561627,21500,25
561627,22050,25
561627,22051,25
561627,21121,24
561627,23240,6
561627,23236,6
561627,23263,12
561627,23266,12
561627,23250,12
561627,23251,12
561627,20718,10
561627,22279,12
561627,22580,3
561627,22961,12
561627,22453,6
561627,22077,12
561627,22079,10
561627,21770,2
561627,22138,3
561627,22139,3
561627,23245,4
561627,23297,16
561627,23545,25
561627,21115,4
561627,21578,6
561627,21577,6
561627,21704,12
561627,22554,12
561629,15034,12
561630,22844,1
561630,22354,4
561631,22192,2
561631,23342,2
561631,22191,2
561631,22193,2
561631,22950,12
561631,23273,12
561631,22951,24
561631,22952,24
561631,84991,24
561631,23307,24
561631,21977,24
561631,22993,12
561631,22966,12
561631,23166,48
561631,21974,12
561631,84978,12
561631,23306,12
561631,22961,24
561631,22189,4
561631,22697,6
561631,22698,6
561631,22699,6
561631,23174,8
561631,23175,8
561631,23172,12
561631,23171,12
561631,23170,12
561631,22423,4
561631,C2,1
561632,23316,4
561632,23315,4
561632,23342,4
561632,22191,4
561632,23341,4
561632,22509,1
561632,23548,25
561632,21495,25
561632,16161U,25
561632,21497,25
561632,22048,25
561632,22715,12
561632,22817,24
561632,22037,24
561632,21504,24
561632,22026,24
561632,22983,24
561632,22819,12
561632,21506,12
561632,21523,4
561632,22847,1
561632,22725,4
561632,22728,4
561632,22726,4
561632,22727,4
561633,23245,192
561633,22423,192
561633,23174,384
561633,23175,384
561633,23171,384
561633,23170,384
561633,23173,384
561633,22699,261
561634,23245,4
561634,23306,12
561634,23307,24
561634,22726,4
561635,23284,6
561635,22423,6
561635,23203,10
561635,22690,6
561635,48138,6
561635,23092,2
561635,84978,12
561635,82494L,6
561635,82482,6
561635,23107,8
561636,23209,60
561636,23207,60
561636,22150,12
561636,20969,12
561636,20970,12
561636,22382,20
561637,22699,168
561638,84568,1440
561641,84970S,50
561641,21215,24
561641,84988,24
561641,72351B,72
561642,23550,25
561642,22047,25
561642,16161G,25
561642,84600,1
561642,23302,3
561642,23301,3
561642,22374,1
561642,22376,1
561642,22371,1
561642,21175,3
561642,21905,1
561642,21169,3
561642,21907,3
561642,21793,1
561642,21794,1
561642,23191,1
561642,23192,1
561642,23190,1
561642,23310,30
561642,23245,1
561642,23236,2
561642,23238,1
561642,47566,3
561642,22996,24
561642,23005,24
561642,22998,24
561642,23006,24
561642,22995,24
561642,23299,3
561642,23100,12
561642,22903,3
561642,22439,10
561642,79000,12
561642,22890,1
561642,22970,6
561642,22428,2
561642,22074,1
561642,85049E,1
561642,22077,1
561642,85049F,1
561642,84997A,1
561642,84997C,1
561642,84997B,1
561642,22424,1
561642,22041,6
561642,21137,6
561643,84970L,12
561643,22197,12
561643,21974,24
561643,22457,48
561644,85152,96
561644,79321,48
561644,22780,48
561644,22174,72
561645,23315,12
561645,22192,12
561645,22193,12
561645,23173,24
561645,23174,48
561645,23175,48
561645,23163,48
561645,23170,48
561645,23171,48
561645,23172,48
561645,22697,48
561645,22698,48
561645,22699,48
561645,22423,32
561645,22979,72
561645,22980,48
561645,22978,24
561645,22907,12
561645,23307,24
561645,23166,12
561645,23169,6
561645,21977,24
561645,22952,240
561645,22909,192
561645,22950,288
561645,23318,96
561645,23314,4
561645,22945,144
561645,22910,200
561645,23157,240
561645,22086,120
561646,22207,24
561646,22386,100
561646,85099F,100
561646,22174,24
561647,23344,100
561647,23319,48
561647,23320,48
561647,23247,36
561647,22086,40
561647,23209,40
561647,23236,48
561647,23296,16
561647,23293,36
561647,22111,48
561647,22113,36
561647,22112,48
561647,21485,48
561647,21313,96
561647,23197,48
561647,23154,24
561647,22966,144
561647,22965,48
561647,22978,24
561647,23299,18
561647,23338,48
561647,23335,48
561647,22842,12
561647,23297,144
561647,23206,100
561647,20725,100
561647,23199,30
561647,22418,144
561647,22964,144
561648,22510,5
561648,22286,5
561648,22483,5
561648,20819,5
561648,85130C,2
561648,85130D,3
561648,85130B,2
561648,84077,48
561648,21355,1
561648,22324,5
561648,84859A,3
561648,84859C,5
561648,35648,5
561648,85049A,2
561648,22616,12
561648,20840,6
561648,20839,6
561648,78124,6
561648,22469,3
561648,23321,3
561648,22384,4
561648,22897,5
561648,21041,3
561648,20728,4
561648,22123,5
561648,35965,6
561648,37340,12
561648,37448,7
561650,22959,25
561650,22047,25
561650,22030,12
561650,22712,12
561650,23129,4
561650,23130,4
561650,23320,12
561650,22086,6
561650,22731,18
561650,22733,18
561650,22732,18
561650,22738,10
561650,22734,6
561650,22910,6
561650,85049E,12
561650,85049A,12
561650,23201,10
561650,85099C,10
561650,21931,10
561650,23012,4
561650,23014,4
561650,23013,4
561650,22768,2
561650,22081,10
561650,22082,10
561650,22079,10
561653,16219,48
561653,10133,20
561653,16008,24
561653,16259,108
561653,20984,24
561653,20992,24
561653,21084,24
561653,21090,12
561653,21158,24
561653,21162,24
561653,21088,24
561653,21163,24
561653,21179,24
561653,21208,12
561653,21382,12
561653,21641,24
561653,21642,24
561653,21650,24
561653,22091,36
561653,22094,36
561653,22097,36
561653,22099,36
561653,22209,12
561653,22208,12
561653,47503A,24
561653,84596B,16
561653,84660B,20
561653,84660C,20
561653,84859A,12
561653,84859C,12
561653,21096,12
561653,22161,24
561653,81952V,10
561654,22423,2
561654,22805,12
561654,22775,12
561654,22774,12
561654,22773,12
561654,22772,12
561654,21135,24
561654,21390,24
561654,84836,12
561654,84879,8
561654,22794,4
561654,21188,12
561654,22908,12
561654,21078,12
561654,22851,12
561654,23148,12
561654,84818,24
561654,22487,1
561654,21519,12
561654,85015,24
561655,23134,256
561655,82484,204
561655,82482,216
561655,22171,204
561655,22189,324
561655,22188,324
561655,23135,300
561656,23196,12
561656,23198,12
561656,23243,4
561656,23322,12
561656,23321,12
561656,48194,2
561656,22469,12
561656,47566,4
561656,15056N,3
561656,15056P,3
561656,22386,10
561656,23203,10
561656,20719,10
561656,48184,4
561656,22692,2
561656,48187,2
561656,22365,2
561657,82483,4
561658,47563A,1
561658,23124,1
561658,47574A,1
561658,35968,5
561658,84559A,1
561658,21586,1
561658,21733,1
561658,23268,1
561658,23210,1
561658,22449,1
561658,20886,1
561658,84879,3
561658,21588,1
561658,47599B,1
561658,22846,1
561658,23336,1
561658,23338,1
561658,23339,1
561658,21033,1
561658,20679,1
561658,22046,25
561658,23546,25
561658,21108,1
561658,21002,2
561658,85212,12
561658,21770,1
561658,22752,1
561658,22750,1
561658,84050,1
561658,84813,1
561658,23079,1
561658,23014,1
561658,85213,12
561658,23068,4
561658,22139,2
561658,84912B,1
561658,22727,1
561658,84559B,1
561658,84549,1
561658,22840,1
561658,22604,2
561658,22902,1
561658,21065,1
561658,84012,1
561658,47559B,1
561658,82600,1
561658,21592,1
561658,21591,1
561658,22585,1
561658,23055,1
561658,23083,1
561658,23082,1
561658,16012,24
561658,22732,1
561658,22733,2
561658,22320,1
561658,21843,1
561658,22423,1
561658,20712,1
561658,22411,1
561658,85172,16
561658,23284,1
561658,23202,1
561658,47599A,1
561658,23211,1
561658,22150,1
561658,47348A,1
561658,22580,1
561658,22834,1
561658,22325,1
561658,23183,1
561658,22701,1
561658,22703,1
561658,23108,1
561658,22900,1
561658,21064,1
561658,22450,1
561658,84836,2
561658,22700,1
561658,22625,1
561658,23012,1
561658,79302M,1
561659,21733,352
561659,22469,54
561659,85123A,480
561659,82552,96
561659,22470,102
561659,82551,96
561661,22844,2
561661,84879,3
561661,84821,1
561661,79063C,1
561661,21931,1
561661,22924,6
561661,22289,2
561661,22288,2
561661,22291,1
561661,84459A,2
561661,22834,1
561661,23343,1
561661,23158,1
561661,23335,1
561661,23339,1
561661,22437,10
561661,22288,5
561661,23208,1
561661,21260,1
561661,21637,18
561661,23108,1
561661,85049A,1
561661,20679,1
561661,23210,1
561661,22906,1
561661,85180A,2
561661,85179A,1
561661,23079,1
561661,22396,1
561661,21591,1
561661,84347,1
561661,85175,16
561661,35646,1
561661,47343A,1
561661,23188,1
561661,22604,2
561661,22556,1
561661,22076,3
561661,85179C,1
561661,21592,2
561661,22906,2
561661,85180B,1
561661,22497,1
561661,21065,1
561661,84012,1
561661,84559A,1
561661,23083,1
561661,22315,1
561661,23082,1
561662,84536B,272
561662,21884,12
561662,48185,10
561662,POST,2
561664,23197,48
561664,22427,12
561664,23158,120
561664,23163,48
561664,22139,24
561664,23171,12
561669,22423,2
561669,23295,128
561669,23297,144
561669,23294,128
561669,23296,128
561669,23293,128
561669,POST,6
561670,84828,12
561670,21034,1
561670,20728,10
561670,85049G,6
561670,22900,6
561670,23124,6
561670,23309,24
561670,22665,4
561670,84375,12
561670,21975,24
561670,22659,6
561671,22693,576
561671,22550,72
561671,21912,144
561671,23229,72
561671,22548,144
561671,21790,288
561671,22536,192
561671,22535,192
561671,22533,192
561671,22532,192
561672,21891,576
561675,22907,12
561675,21877,12
561675,22666,6
561675,22182,4
561675,23109,6
561675,47566,8
561676,22795,2
561676,22061,2
561676,22649,8
561676,79321,4
561676,17021,36
561677,16008,12
561677,21731,2
561677,23182,12
561677,23196,3
561677,47310M,3
561677,20829,4
561677,21137,24
561678,21218,1
561678,22625,1
561678,23168,1
561678,21212,1
561678,21976,1
561678,21977,1
561678,22480,6
561678,22278,1
561678,22276,1
561678,21154,1
561678,84673B,1
561678,21216,1
561678,21936,1
561678,20718,1
561678,22252,66
561679,21928,10
561679,85099F,10
561679,85099B,10
561679,20713,10
561679,22328,10
561679,20725,10
561679,20726,10
561679,22561,12
561679,22741,48
561679,22621,12
561679,21830,24
561679,84077,48
561679,21080,12
561679,21917,48
561679,21916,48
561679,21931,10
561679,22383,10
561679,21891,12
561679,22456,18
561679,22457,48
561679,22488,96
561679,22326,10
561679,20914,12
561679,22558,12
561680,84968A,2
561683,22659,1
561685,22821,12
561685,23199,10
561685,85099C,10
561685,22384,10
561685,22382,10
561685,20726,10
561685,23206,10
561685,22820,12
561685,48194,4
561685,85099B,10
561685,20711,10
561685,20712,10
561685,21291,16
561685,21289,16
561685,21292,16
561685,22385,10
561685,22386,10
561685,22301,12
561685,22300,12
561686,21993,12
561686,35648,24
561686,51014C,24
561686,84951B,24
561686,84944,12
561686,85116,24
561686,23173,2
561686,21735,2
561686,85123A,6
561686,23148,12
561686,23147,12
561686,82484,4
561686,22795,2
561686,20886,12
561686,21528,2
561686,22779,4
561686,22780,4
561686,20725,10
561686,84946,12
561686,22384,10
561686,22624,2
561686,23112,2
561686,23118,2
561686,23110,2
561686,23322,6
561686,23252,4
561686,21391,12
561686,21792,5
561686,21794,8
561687,22784,3
561688,22720,32
561688,17091J,36
561688,20984,48
561688,21703,12
561688,21790,12
561688,16169E,25
561688,22042,24
561688,22946,3
561688,22846,4
561689,22420,24
561689,22419,24
561689,22300,12
561689,22301,12
561689,22635,2
561689,22636,2
561689,22621,24
561689,21891,24
561689,21892,36
561689,21890,6
561689,22620,12
561689,21889,12
561689,22149,18
561689,22421,24
561690,85130D,24
561690,85132C,12
561690,21993,12
561690,21990,12
561690,23203,10
561690,21928,10
561690,22661,10
561690,23209,10
561690,22355,10
561690,22382,10
561690,22383,10
561690,20727,10
561690,20717,10
561690,21232,12
561690,22055,8
561690,37495,4
561690,22379,5
561690,23216,12
561690,23221,12
561690,23263,12
561690,23270,12
561690,23296,8
561690,23297,16
561693,47566,8
561693,16161P,25
561693,23547,25
561693,22707,25
561693,22050,25
561693,22711,25
561693,23550,25
561693,72807A,4
561693,37495,4
561693,22796,2
561693,22768,2
561693,71459,12
561693,22969,12
561693,84078A,1
561693,22178,12
561693,37340,48
561693,22606,1
561693,22620,12
561693,22619,4
561693,22644,12
561693,22646,12
561692,22191,2
561692,23342,2
561692,21912,4
561692,22550,4
561692,21888,4
561692,22558,12
561692,22192,2
561694,23080,2
561694,23049,2
561694,22485,2
561694,22625,2
561694,22727,4
561694,84077,48
561694,22585,12
561694,22023,12
561694,22047,25
561694,21506,12
561694,21497,25
561694,22113,4
561694,23201,10
561694,85099B,10
561694,21592,24
561694,22558,12
561694,22423,2
561694,82600,12
561694,21733,6
561694,85123A,6
561694,22193,2
561694,21915,12
561695,22417,48
561695,21213,48
561695,21977,48
561695,22951,24
561695,23307,24
561695,23309,24
561695,84991,24
561695,21210,12
561695,21974,12
561695,23306,24
561695,22416,12
561695,84987,12
561695,22949,12
561695,84988,12
561695,21972,12
561695,22423,6
561697,85123A,6
561697,22423,1
561697,72807C,4
561697,72803A,4
561697,72802B,6
561697,85035A,4
561697,22167,2
561697,22165,1
561696,20726,30
561696,22331,16
561698,71459,12
561698,15036,12
561698,23073,2
561698,22800,4
561698,22798,8
561698,22801,4
561698,23119,12
561698,23122,12
561698,47566,4
561698,22821,12
561698,82600,12
561698,22178,12
561698,84755,16
561698,23096,12
561698,82484,12
561698,84879,8
561698,22699,24
561698,22698,24
561698,22697,24
561699,21621,12
561699,84946,24
561699,22216,24
561700,23032,12
561700,21175,24
561700,85152,12
561700,21174,12
561700,22413,12
561700,21169,12
561700,21650,24
561700,21165,24
561701,23251,12
561701,23249,12
561701,22197,48
561701,23238,12
561701,22629,12
561701,22975,12
561701,22616,24
561701,22659,12
561701,22551,12
561701,22996,24
561701,23005,24
561702,22625,2
561702,22624,2
561702,85123A,6
561702,23245,4
561702,22699,6
561702,23173,2
561702,23243,4
561702,22720,3
561702,22960,6
561702,22423,1
561702,22697,6
561702,22698,6
561702,47566,4
561702,22178,36
561702,22801,4
561702,22617,12
561702,22365,2
561702,23284,2
561702,48129,2
561702,22366,10
561702,22799,2
561702,23152,4
561702,22626,2
561704,47590A,1
561704,21463,2
561704,23002,3
561704,22995,2
561704,22996,3
561704,22999,2
561704,22378,1
561704,21935,2
561704,84971S,1
561704,22077,6
561704,23103,1
561704,21544,1
561704,22537,1
561704,20652,1
561704,21464,2
561704,37447,1
561704,22325,1
561704,21912,1
561704,21172,1
561704,22320,1
561704,21942,1
561704,21174,2
561704,22358,1
561704,21533,1
561704,21539,1
561704,21528,1
561704,84352,1
561705,23293,24
561705,23296,24
561705,23206,30
561705,21928,20
561705,23203,20
561705,85099B,20
561705,20914,24
561706,71459,12
561706,22726,8
561706,22727,4
561706,22729,4
561706,22728,4
561706,22730,4
561706,22725,4
561706,21928,10
561706,85099B,10
561706,23203,10
561707,23197,12
561708,21932,10
561708,21933,10
561708,23321,12
561708,23206,10
561708,21257,2
561708,22217,12
561708,23266,12
561708,23265,12
561709,85061W,5
561709,85130C,3
561709,85130D,3
561709,85130B,3
561709,23321,5
561709,82494L,3
561709,22296,10
561709,22227,10
561709,22295,10
561709,21390,10
561709,22219,10
561709,21163,3
561709,21248,2
561709,21158,3
561709,23132,2
561709,22470,5
561709,21359,2
561709,23093,4
561709,23273,6
561710,21172,2
561710,22762,1
561710,84358,2
561710,22770,1
561710,21071,1
561710,21068,1
561710,21070,1
561710,21066,1
561710,22852,1
561710,22097,1
561710,22116,1
561710,22435,1
561710,84978,12
561710,37495,1
561710,79406,5
561710,71477,3
561710,21730,1
561710,85231G,1
561710,22766,1
561710,82482,1
561710,82494L,2
561710,22342,3
561710,82580,4
561710,82578,4
561710,82581,3
561710,21179,1
561710,22845,1
561710,22844,1
561710,23008,1
561710,23007,1
561710,22171,1
561710,22768,1
561710,21034,1
561711,22991,24
561711,23188,24
561711,22561,24
561711,21889,24
561711,23176,8
561711,23177,8
561711,23193,8
561711,23194,8
561711,21914,24
561711,21915,24
561711,22556,12
561711,22489,24
561711,22560,24
561711,23154,24
561711,22966,24
561711,23266,12
561711,23264,12
561711,23265,12
561711,23212,24
561711,23213,24
561712,84970L,12
561712,84970S,12
561712,21314,4
561712,82484,1
561712,82582,12
561712,23322,2
561712,22795,1
561712,22960,2
561712,84406B,1
561712,82483,3
561712,22457,6
561712,85123A,6
561712,22692,1
561712,21733,4
561712,22854,1
561712,23144,4
561712,22896,1
561712,22328,1
561712,23321,3
561712,23159,2
561712,23154,2
561712,22993,3
561712,22962,1
561712,22963,1
561712,21558,2
561712,21559,2
561712,22329,1
561712,22348,6
561712,20723,2
561712,20728,2
561712,23206,1
561712,23207,1
